timestamp,price_energy_levies_positive,price_energy_levies_negative
1617034500,0.18,0.18
1617035400,0.18,0.18
1617036300,0.18,0.18
1617037200,0.18,0.18
1617038100,0.18,0.18
1617039000,0.18,0.18
1617039900,0.18,0.18
1617040800,0.18,0.18
1617041700,0.18,0.18
1617042600,0.18,0.18
1617043500,0.18,0.18
1617044400,0.18,0.18
1617045300,0.18,0.18
1617046200,0.18,0.18
1617047100,0.18,0.18
1617048000,0.18,0.18
1617048900,0.18,0.18
1617049800,0.18,0.18
1617050700,0.18,0.18
1617051600,0.18,0.18
1617052500,0.18,0.18
1617053400,0.18,0.18
1617054300,0.18,0.18
1617055200,0.18,0.18
1617056100,0.18,0.18
1617057000,0.18,0.18
1617057900,0.18,0.18
1617058800,0.18,0.18
1617059700,0.18,0.18
1617060600,0.18,0.18
1617061500,0.18,0.18
1617062400,0.18,0.18
1617063300,0.18,0.18
1617064200,0.18,0.18
1617065100,0.18,0.18
1617066000,0.18,0.18
1617066900,0.18,0.18
1617067800,0.18,0.18
1617068700,0.18,0.18
1617069600,0.18,0.18
1617070500,0.18,0.18
1617071400,0.18,0.18
1617072300,0.18,0.18
1617073200,0.18,0.18
1617074100,0.18,0.18
1617075000,0.18,0.18
1617075900,0.18,0.18
1617076800,0.18,0.18
1617077700,0.18,0.18
1617078600,0.18,0.18
1617079500,0.18,0.18
1617080400,0.18,0.18
1617081300,0.18,0.18
1617082200,0.18,0.18
1617083100,0.18,0.18
1617084000,0.18,0.18
1617084900,0.18,0.18
1617085800,0.18,0.18
1617086700,0.18,0.18
1617087600,0.18,0.18
1617088500,0.18,0.18
1617089400,0.18,0.18
1617090300,0.18,0.18
1617091200,0.18,0.18
1617092100,0.18,0.18
1617093000,0.18,0.18
1617093900,0.18,0.18
1617094800,0.18,0.18
1617095700,0.18,0.18
1617096600,0.18,0.18
1617097500,0.18,0.18
1617098400,0.18,0.18
1617099300,0.18,0.18
1617100200,0.18,0.18
1617101100,0.18,0.18
1617102000,0.18,0.18
1617102900,0.18,0.18
1617103800,0.18,0.18
1617104700,0.18,0.18
1617105600,0.18,0.18
1617106500,0.18,0.18
1617107400,0.18,0.18
1617108300,0.18,0.18
1617109200,0.18,0.18
1617110100,0.18,0.18
1617111000,0.18,0.18
1617111900,0.18,0.18
1617112800,0.18,0.18
1617113700,0.18,0.18
1617114600,0.18,0.18
1617115500,0.18,0.18
1617116400,0.18,0.18
1617117300,0.18,0.18
1617118200,0.18,0.18
1617119100,0.18,0.18
1617120000,0.18,0.18
1617120900,0.18,0.18
1617121800,0.18,0.18
1617122700,0.18,0.18
1617123600,0.18,0.18
1617124500,0.18,0.18
1617125400,0.18,0.18
1617126300,0.18,0.18
1617127200,0.18,0.18
1617128100,0.18,0.18
1617129000,0.18,0.18
1617129900,0.18,0.18
1617130800,0.18,0.18
1617131700,0.18,0.18
1617132600,0.18,0.18
1617133500,0.18,0.18
1617134400,0.18,0.18
1617135300,0.18,0.18
1617136200,0.18,0.18
1617137100,0.18,0.18
1617138000,0.18,0.18
1617138900,0.18,0.18
1617139800,0.18,0.18
1617140700,0.18,0.18
1617141600,0.18,0.18
1617142500,0.18,0.18
1617143400,0.18,0.18
1617144300,0.18,0.18
1617145200,0.18,0.18
1617146100,0.18,0.18
1617147000,0.18,0.18
1617147900,0.18,0.18
1617148800,0.18,0.18
1617149700,0.18,0.18
1617150600,0.18,0.18
1617151500,0.18,0.18
1617152400,0.18,0.18
1617153300,0.18,0.18
1617154200,0.18,0.18
1617155100,0.18,0.18
1617156000,0.18,0.18
1617156900,0.18,0.18
1617157800,0.18,0.18
1617158700,0.18,0.18
1617159600,0.18,0.18
1617160500,0.18,0.18
1617161400,0.18,0.18
1617162300,0.18,0.18
1617163200,0.18,0.18
1617164100,0.18,0.18
1617165000,0.18,0.18
1617165900,0.18,0.18
1617166800,0.18,0.18
1617167700,0.18,0.18
1617168600,0.18,0.18
1617169500,0.18,0.18
1617170400,0.18,0.18
1617171300,0.18,0.18
1617172200,0.18,0.18
1617173100,0.18,0.18
1617174000,0.18,0.18
1617174900,0.18,0.18
1617175800,0.18,0.18
1617176700,0.18,0.18
1617177600,0.18,0.18
1617178500,0.18,0.18
1617179400,0.18,0.18
1617180300,0.18,0.18
1617181200,0.18,0.18
1617182100,0.18,0.18
1617183000,0.18,0.18
1617183900,0.18,0.18
1617184800,0.18,0.18
1617185700,0.18,0.18
1617186600,0.18,0.18
1617187500,0.18,0.18
1617188400,0.18,0.18
1617189300,0.18,0.18
1617190200,0.18,0.18
1617191100,0.18,0.18
1617192000,0.18,0.18
1617192900,0.18,0.18
1617193800,0.18,0.18
1617194700,0.18,0.18
1617195600,0.18,0.18
1617196500,0.18,0.18
1617197400,0.18,0.18
1617198300,0.18,0.18
1617199200,0.18,0.18
1617200100,0.18,0.18
1617201000,0.18,0.18
1617201900,0.18,0.18
1617202800,0.18,0.18
1617203700,0.18,0.18
1617204600,0.18,0.18
1617205500,0.18,0.18
1617206400,0.18,0.18
1617207300,0.18,0.18
1617208200,0.18,0.18
1617209100,0.18,0.18
1617210000,0.18,0.18
1617210900,0.18,0.18
1617211800,0.18,0.18
1617212700,0.18,0.18
1617213600,0.18,0.18
1617214500,0.18,0.18
1617215400,0.18,0.18
1617216300,0.18,0.18
1617217200,0.18,0.18
1617218100,0.18,0.18
1617219000,0.18,0.18
1617219900,0.18,0.18
1617220800,0.18,0.18
1617221700,0.18,0.18
1617222600,0.18,0.18
1617223500,0.18,0.18
1617224400,0.18,0.18
1617225300,0.18,0.18
1617226200,0.18,0.18
1617227100,0.18,0.18
1617228000,0.18,0.18
1617228900,0.18,0.18
1617229800,0.18,0.18
1617230700,0.18,0.18
1617231600,0.18,0.18
1617232500,0.18,0.18
1617233400,0.18,0.18
1617234300,0.18,0.18
1617235200,0.18,0.18
1617236100,0.18,0.18
1617237000,0.18,0.18
1617237900,0.18,0.18
1617238800,0.18,0.18
1617239700,0.18,0.18
1617240600,0.18,0.18
1617241500,0.18,0.18
1617242400,0.18,0.18
1617243300,0.18,0.18
1617244200,0.18,0.18
1617245100,0.18,0.18
1617246000,0.18,0.18
1617246900,0.18,0.18
1617247800,0.18,0.18
1617248700,0.18,0.18
1617249600,0.18,0.18
1617250500,0.18,0.18
1617251400,0.18,0.18
1617252300,0.18,0.18
1617253200,0.18,0.18
1617254100,0.18,0.18
1617255000,0.18,0.18
1617255900,0.18,0.18
1617256800,0.18,0.18
1617257700,0.18,0.18
1617258600,0.18,0.18
1617259500,0.18,0.18
1617260400,0.18,0.18
1617261300,0.18,0.18
1617262200,0.18,0.18
1617263100,0.18,0.18
1617264000,0.18,0.18
1617264900,0.18,0.18
1617265800,0.18,0.18
1617266700,0.18,0.18
1617267600,0.18,0.18
1617268500,0.18,0.18
1617269400,0.18,0.18
1617270300,0.18,0.18
1617271200,0.18,0.18
1617272100,0.18,0.18
1617273000,0.18,0.18
1617273900,0.18,0.18
1617274800,0.18,0.18
1617275700,0.18,0.18
1617276600,0.18,0.18
1617277500,0.18,0.18
1617278400,0.18,0.18
1617279300,0.18,0.18
1617280200,0.18,0.18
1617281100,0.18,0.18
1617282000,0.18,0.18
1617282900,0.18,0.18
1617283800,0.18,0.18
1617284700,0.18,0.18
1617285600,0.18,0.18
1617286500,0.18,0.18
1617287400,0.18,0.18
1617288300,0.18,0.18
1617289200,0.18,0.18
1617290100,0.18,0.18
1617291000,0.18,0.18
1617291900,0.18,0.18
1617292800,0.18,0.18
1617293700,0.18,0.18
1617294600,0.18,0.18
1617295500,0.18,0.18
1617296400,0.18,0.18
1617297300,0.18,0.18
1617298200,0.18,0.18
1617299100,0.18,0.18
1617300000,0.18,0.18
1617300900,0.18,0.18
1617301800,0.18,0.18
1617302700,0.18,0.18
1617303600,0.18,0.18
1617304500,0.18,0.18
1617305400,0.18,0.18
1617306300,0.18,0.18
1617307200,0.18,0.18
1617308100,0.18,0.18
1617309000,0.18,0.18
1617309900,0.18,0.18
1617310800,0.18,0.18
1617311700,0.18,0.18
1617312600,0.18,0.18
1617313500,0.18,0.18
1617314400,0.18,0.18
1617315300,0.18,0.18
1617316200,0.18,0.18
1617317100,0.18,0.18
1617318000,0.18,0.18
1617318900,0.18,0.18
1617319800,0.18,0.18
1617320700,0.18,0.18
1617321600,0.18,0.18
1617322500,0.18,0.18
1617323400,0.18,0.18
1617324300,0.18,0.18
1617325200,0.18,0.18
1617326100,0.18,0.18
1617327000,0.18,0.18
1617327900,0.18,0.18
1617328800,0.18,0.18
1617329700,0.18,0.18
1617330600,0.18,0.18
1617331500,0.18,0.18
1617332400,0.18,0.18
1617333300,0.18,0.18
1617334200,0.18,0.18
1617335100,0.18,0.18
1617336000,0.18,0.18
1617336900,0.18,0.18
1617337800,0.18,0.18
1617338700,0.18,0.18
1617339600,0.18,0.18
1617340500,0.18,0.18
1617341400,0.18,0.18
1617342300,0.18,0.18
1617343200,0.18,0.18
1617344100,0.18,0.18
1617345000,0.18,0.18
1617345900,0.18,0.18
1617346800,0.18,0.18
1617347700,0.18,0.18
1617348600,0.18,0.18
1617349500,0.18,0.18
1617350400,0.18,0.18
1617351300,0.18,0.18
1617352200,0.18,0.18
1617353100,0.18,0.18
1617354000,0.18,0.18
1617354900,0.18,0.18
1617355800,0.18,0.18
1617356700,0.18,0.18
1617357600,0.18,0.18
1617358500,0.18,0.18
1617359400,0.18,0.18
1617360300,0.18,0.18
1617361200,0.18,0.18
1617362100,0.18,0.18
1617363000,0.18,0.18
1617363900,0.18,0.18
1617364800,0.18,0.18
1617365700,0.18,0.18
1617366600,0.18,0.18
1617367500,0.18,0.18
1617368400,0.18,0.18
1617369300,0.18,0.18
1617370200,0.18,0.18
1617371100,0.18,0.18
1617372000,0.18,0.18
1617372900,0.18,0.18
1617373800,0.18,0.18
1617374700,0.18,0.18
1617375600,0.18,0.18
1617376500,0.18,0.18
1617377400,0.18,0.18
1617378300,0.18,0.18
1617379200,0.18,0.18
1617380100,0.18,0.18
1617381000,0.18,0.18
1617381900,0.18,0.18
1617382800,0.18,0.18
1617383700,0.18,0.18
1617384600,0.18,0.18
1617385500,0.18,0.18
1617386400,0.18,0.18
1617387300,0.18,0.18
1617388200,0.18,0.18
1617389100,0.18,0.18
1617390000,0.18,0.18
1617390900,0.18,0.18
1617391800,0.18,0.18
1617392700,0.18,0.18
1617393600,0.18,0.18
1617394500,0.18,0.18
1617395400,0.18,0.18
1617396300,0.18,0.18
1617397200,0.18,0.18
1617398100,0.18,0.18
1617399000,0.18,0.18
1617399900,0.18,0.18
1617400800,0.18,0.18
1617401700,0.18,0.18
1617402600,0.18,0.18
1617403500,0.18,0.18
1617404400,0.18,0.18
1617405300,0.18,0.18
1617406200,0.18,0.18
1617407100,0.18,0.18
1617408000,0.18,0.18
1617408900,0.18,0.18
1617409800,0.18,0.18
1617410700,0.18,0.18
1617411600,0.18,0.18
1617412500,0.18,0.18
1617413400,0.18,0.18
1617414300,0.18,0.18
1617415200,0.18,0.18
1617416100,0.18,0.18
1617417000,0.18,0.18
1617417900,0.18,0.18
1617418800,0.18,0.18
1617419700,0.18,0.18
1617420600,0.18,0.18
1617421500,0.18,0.18
1617422400,0.18,0.18
1617423300,0.18,0.18
1617424200,0.18,0.18
1617425100,0.18,0.18
1617426000,0.18,0.18
1617426900,0.18,0.18
1617427800,0.18,0.18
1617428700,0.18,0.18
1617429600,0.18,0.18
1617430500,0.18,0.18
1617431400,0.18,0.18
1617432300,0.18,0.18
1617433200,0.18,0.18
1617434100,0.18,0.18
1617435000,0.18,0.18
1617435900,0.18,0.18
1617436800,0.18,0.18
1617437700,0.18,0.18
1617438600,0.18,0.18
1617439500,0.18,0.18
1617440400,0.18,0.18
1617441300,0.18,0.18
1617442200,0.18,0.18
1617443100,0.18,0.18
1617444000,0.18,0.18
1617444900,0.18,0.18
1617445800,0.18,0.18
1617446700,0.18,0.18
1617447600,0.18,0.18
1617448500,0.18,0.18
1617449400,0.18,0.18
1617450300,0.18,0.18
1617451200,0.18,0.18
1617452100,0.18,0.18
1617453000,0.18,0.18
1617453900,0.18,0.18
1617454800,0.18,0.18
1617455700,0.18,0.18
1617456600,0.18,0.18
1617457500,0.18,0.18
1617458400,0.18,0.18
1617459300,0.18,0.18
1617460200,0.18,0.18
1617461100,0.18,0.18
1617462000,0.18,0.18
1617462900,0.18,0.18
1617463800,0.18,0.18
1617464700,0.18,0.18
1617465600,0.18,0.18
1617466500,0.18,0.18
1617467400,0.18,0.18
1617468300,0.18,0.18
1617469200,0.18,0.18
1617470100,0.18,0.18
1617471000,0.18,0.18
1617471900,0.18,0.18
1617472800,0.18,0.18
1617473700,0.18,0.18
1617474600,0.18,0.18
1617475500,0.18,0.18
1617476400,0.18,0.18
1617477300,0.18,0.18
1617478200,0.18,0.18
1617479100,0.18,0.18
1617480000,0.18,0.18
1617480900,0.18,0.18
1617481800,0.18,0.18
1617482700,0.18,0.18
1617483600,0.18,0.18
1617484500,0.18,0.18
1617485400,0.18,0.18
1617486300,0.18,0.18
1617487200,0.18,0.18
1617488100,0.18,0.18
1617489000,0.18,0.18
1617489900,0.18,0.18
1617490800,0.18,0.18
1617491700,0.18,0.18
1617492600,0.18,0.18
1617493500,0.18,0.18
1617494400,0.18,0.18
1617495300,0.18,0.18
1617496200,0.18,0.18
1617497100,0.18,0.18
1617498000,0.18,0.18
1617498900,0.18,0.18
1617499800,0.18,0.18
1617500700,0.18,0.18
1617501600,0.18,0.18
1617502500,0.18,0.18
1617503400,0.18,0.18
1617504300,0.18,0.18
1617505200,0.18,0.18
1617506100,0.18,0.18
1617507000,0.18,0.18
1617507900,0.18,0.18
1617508800,0.18,0.18
1617509700,0.18,0.18
1617510600,0.18,0.18
1617511500,0.18,0.18
1617512400,0.18,0.18
1617513300,0.18,0.18
1617514200,0.18,0.18
1617515100,0.18,0.18
1617516000,0.18,0.18
1617516900,0.18,0.18
1617517800,0.18,0.18
1617518700,0.18,0.18
1617519600,0.18,0.18
1617520500,0.18,0.18
1617521400,0.18,0.18
1617522300,0.18,0.18
1617523200,0.18,0.18
1617524100,0.18,0.18
1617525000,0.18,0.18
1617525900,0.18,0.18
1617526800,0.18,0.18
1617527700,0.18,0.18
1617528600,0.18,0.18
1617529500,0.18,0.18
1617530400,0.18,0.18
1617531300,0.18,0.18
1617532200,0.18,0.18
1617533100,0.18,0.18
1617534000,0.18,0.18
1617534900,0.18,0.18
1617535800,0.18,0.18
1617536700,0.18,0.18
1617537600,0.18,0.18
1617538500,0.18,0.18
1617539400,0.18,0.18
1617540300,0.18,0.18
1617541200,0.18,0.18
1617542100,0.18,0.18
1617543000,0.18,0.18
1617543900,0.18,0.18
1617544800,0.18,0.18
1617545700,0.18,0.18
1617546600,0.18,0.18
1617547500,0.18,0.18
1617548400,0.18,0.18
1617549300,0.18,0.18
1617550200,0.18,0.18
1617551100,0.18,0.18
1617552000,0.18,0.18
1617552900,0.18,0.18
1617553800,0.18,0.18
1617554700,0.18,0.18
1617555600,0.18,0.18
1617556500,0.18,0.18
1617557400,0.18,0.18
1617558300,0.18,0.18
1617559200,0.18,0.18
1617560100,0.18,0.18
1617561000,0.18,0.18
1617561900,0.18,0.18
1617562800,0.18,0.18
1617563700,0.18,0.18
1617564600,0.18,0.18
1617565500,0.18,0.18
1617566400,0.18,0.18
1617567300,0.18,0.18
1617568200,0.18,0.18
1617569100,0.18,0.18
1617570000,0.18,0.18
1617570900,0.18,0.18
1617571800,0.18,0.18
1617572700,0.18,0.18
1617573600,0.18,0.18
1617574500,0.18,0.18
1617575400,0.18,0.18
1617576300,0.18,0.18
1617577200,0.18,0.18
1617578100,0.18,0.18
1617579000,0.18,0.18
1617579900,0.18,0.18
1617580800,0.18,0.18
1617581700,0.18,0.18
1617582600,0.18,0.18
1617583500,0.18,0.18
1617584400,0.18,0.18
1617585300,0.18,0.18
1617586200,0.18,0.18
1617587100,0.18,0.18
1617588000,0.18,0.18
1617588900,0.18,0.18
1617589800,0.18,0.18
1617590700,0.18,0.18
1617591600,0.18,0.18
1617592500,0.18,0.18
1617593400,0.18,0.18
1617594300,0.18,0.18
1617595200,0.18,0.18
1617596100,0.18,0.18
1617597000,0.18,0.18
1617597900,0.18,0.18
1617598800,0.18,0.18
1617599700,0.18,0.18
1617600600,0.18,0.18
